event_index,costmap_name,ros_before_sleep_sec,ros_update_start_sec,ros_update_complete_sec,ros_elapsed_during_sleep_ms,nominal_update_period_ms,previous_update_age_before_refresh_ms,update_duration_ms,update_completion_interval_ms,update_temporal_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
14,local_costmap,16.051000000,17.046000000,17.050000000,995.000000000,100.000000000,1000.227368000,4.115612000,1004.342980000,904.342980000,1000000,1000063,63
15,local_costmap,17.051000000,18.037000000,18.038000000,986.000000000,100.000000000,1000.609072000,1.497378000,1002.106450000,902.106450000,1000000,1000063,63
16,local_costmap,18.038000000,19.038000000,19.038000000,1000.000000000,100.000000000,1000.222544000,1.550463000,1001.773007000,901.773007000,1000000,1000058,58
17,local_costmap,19.038000000,20.029000000,20.032000000,991.000000000,100.000000000,1000.261695000,1.951481000,1002.213176000,902.213176000,1000000,1000075,75
18,local_costmap,20.032000000,21.030000000,21.032000000,998.000000000,100.000000000,1000.224302000,1.692414000,1001.916716000,901.916716000,1000000,1000058,58
19,local_costmap,21.032000000,22.025000000,22.025000000,993.000000000,100.000000000,1000.213745000,1.729849000,1001.943594000,901.943594000,1000000,1000058,58
20,local_costmap,22.025000000,23.017000000,23.019000000,992.000000000,100.000000000,1000.251075000,1.798389000,1002.049464000,902.049464000,1000000,1000069,69
21,local_costmap,23.019000000,24.011000000,24.011000000,992.000000000,100.000000000,1000.233752000,2.592473000,1002.826225000,902.826225000,1000000,1000061,61
22,local_costmap,24.012000000,25.007000000,25.007000000,995.000000000,100.000000000,1000.860170000,1.985734000,1002.845904000,902.845904000,1000000,1000060,60
23,local_costmap,25.007000000,26.001000000,26.001000000,994.000000000,100.000000000,1000.244607000,1.998325000,1002.242932000,902.242932000,1000000,1000061,61
24,local_costmap,26.001000000,26.989000000,26.993000000,988.000000000,100.000000000,1000.236691000,3.823399000,1004.060090000,904.060090000,1000000,1000058,58
25,local_costmap,26.994000000,27.971000000,28.001000000,977.000000000,100.000000000,1000.464999000,31.441090000,1031.906089000,931.906089000,1000000,1000056,56
26,local_costmap,28.001000000,29.000000000,29.000000000,999.000000000,100.000000000,1000.692738000,1.987397000,1002.680135000,902.680135000,1000000,1000058,58
27,local_costmap,29.000000000,29.998000000,30.011000000,998.000000000,100.000000000,1000.589409000,13.184510000,1013.773919000,913.773919000,1000000,1000058,58
28,local_costmap,30.013000000,30.997000000,31.003000000,984.000000000,100.000000000,1000.796475000,8.571858000,1009.368333000,909.368333000,1000000,1000283,283
29,local_costmap,31.005000000,32.007000000,32.009000000,1002.000000000,100.000000000,1000.915085000,1.773911000,1002.688996000,902.688996000,1000000,1000059,59
30,local_costmap,32.010000000,33.001000000,33.001000000,991.000000000,100.000000000,1001.409866000,2.151356000,1003.561222000,903.561222000,1000000,1000092,92
31,local_costmap,33.001000000,33.993000000,33.996000000,992.000000000,100.000000000,1000.947414000,2.228119000,1003.175533000,903.175533000,1000000,1000057,57
32,local_costmap,33.996000000,34.974000000,34.988000000,978.000000000,100.000000000,1000.717567000,14.223626000,1014.941193000,914.941193000,1000000,1000308,308
33,local_costmap,34.988000000,35.990000000,35.992000000,1002.000000000,100.000000000,1000.374224000,1.901425000,1002.275649000,902.275649000,1000000,1000066,66
34,local_costmap,35.992000000,36.984000000,36.999000000,992.000000000,100.000000000,1000.229880000,16.739182000,1016.969062000,916.969062000,1000000,1000060,60
35,local_costmap,36.999000000,37.964000000,37.983000000,965.000000000,100.000000000,1000.242631000,15.515690000,1015.758321000,915.758321000,1000000,1000058,58
36,local_costmap,37.983000000,38.974000000,38.980000000,991.000000000,100.000000000,1000.478874000,9.799828000,1010.278702000,910.278702000,1000000,1000128,128
37,local_costmap,38.983000000,39.972000000,39.984000000,989.000000000,100.000000000,1000.762957000,13.274455000,1014.037412000,914.037412000,1000000,1000058,58
38,local_costmap,39.984000000,40.987000000,40.989000000,1003.000000000,100.000000000,1000.237431000,2.098817000,1002.336248000,902.336248000,1000000,1000061,61
39,local_costmap,40.989000000,41.967000000,41.972000000,978.000000000,100.000000000,1000.226177000,4.875608000,1005.101785000,905.101785000,1000000,1000060,60
40,local_costmap,41.972000000,42.967000000,43.005000000,995.000000000,100.000000000,1000.271354000,38.319813000,1038.591167000,938.591167000,1000000,1000058,58
41,local_costmap,43.006000000,43.996000000,43.996000000,990.000000000,100.000000000,1000.369204000,2.322438000,1002.691642000,902.691642000,1000000,1000064,64
42,local_costmap,43.996000000,44.991000000,44.994000000,995.000000000,100.000000000,1001.757676000,1.909643000,1003.667319000,903.667319000,1000000,1001251,1251
43,local_costmap,44.994000000,45.993000000,45.993000000,999.000000000,100.000000000,1000.243242000,1.733726000,1001.976968000,901.976968000,1000000,1000061,61
44,local_costmap,45.993000000,46.977000000,46.979000000,984.000000000,100.000000000,1000.226407000,1.888958000,1002.115365000,902.115365000,1000000,1000057,57
45,local_costmap,46.979000000,47.975000000,47.975000000,996.000000000,100.000000000,1000.390079000,1.805201000,1002.195280000,902.195280000,1000000,1000059,59
46,local_costmap,47.975000000,48.969000000,48.969000000,994.000000000,100.000000000,1000.241478000,1.651937000,1001.893415000,901.893415000,1000000,1000058,58
47,local_costmap,48.969000000,49.956000000,49.957000000,987.000000000,100.000000000,1000.242664000,1.673758000,1001.916422000,901.916422000,1000000,1000071,71
48,local_costmap,49.957000000,50.943000000,50.943000000,986.000000000,100.000000000,1000.334707000,2.156466000,1002.491173000,902.491173000,1000000,1000164,164
49,local_costmap,50.946000000,51.931000000,51.936000000,985.000000000,100.000000000,1000.811250000,1.703862000,1002.515112000,902.515112000,1000000,1000057,57
50,local_costmap,51.936000000,52.930000000,52.932000000,994.000000000,100.000000000,1000.290396000,1.859141000,1002.149537000,902.149537000,1000000,1000058,58
51,local_costmap,52.932000000,53.081000000,53.081000000,149.000000000,100.000000000,1000.257410000,1.729714000,1001.987124000,901.987124000,1000000,1000059,59
